index,emotion_numeric,emotion_str,image_path
14965,2,awe,style_images/emotion_index_mapped_files/train_emo_list.txt/14965.jpg
14966,4,disgust,style_images/emotion_index_mapped_files/train_emo_list.txt/14966.jpg
14967,4,disgust,style_images/emotion_index_mapped_files/train_emo_list.txt/14967.jpg
14968,4,disgust,style_images/emotion_index_mapped_files/train_emo_list.txt/14968.jpg
14969,2,awe,style_images/emotion_index_mapped_files/train_emo_list.txt/14969.jpg
14970,3,contentment,style_images/emotion_index_mapped_files/train_emo_list.txt/14970.jpg
14971,3,contentment,style_images/emotion_index_mapped_files/train_emo_list.txt/14971.jpg
14972,0,amusement,style_images/emotion_index_mapped_files/train_emo_list.txt/14972.jpg
14973,2,awe,style_images/emotion_index_mapped_files/train_emo_list.txt/14973.jpg
14974,7,sadness,style_images/emotion_index_mapped_files/train_emo_list.txt/14974.jpg
14975,0,amusement,style_images/emotion_index_mapped_files/train_emo_list.txt/14975.jpg
14976,6,fear,style_images/emotion_index_mapped_files/train_emo_list.txt/14976.jpg
14977,5,anger,style_images/emotion_index_mapped_files/train_emo_list.txt/14977.jpg
14978,3,contentment,style_images/emotion_index_mapped_files/train_emo_list.txt/14978.jpg
14979,7,sadness,style_images/emotion_index_mapped_files/train_emo_list.txt/14979.jpg
14980,4,disgust,style_images/emotion_index_mapped_files/train_emo_list.txt/14980.jpg
14981,2,awe,style_images/emotion_index_mapped_files/train_emo_list.txt/14981.jpg
14982,6,fear,style_images/emotion_index_mapped_files/train_emo_list.txt/14982.jpg
14983,0,amusement,style_images/emotion_index_mapped_files/train_emo_list.txt/14983.jpg
14984,3,contentment,style_images/emotion_index_mapped_files/train_emo_list.txt/14984.jpg
14985,2,awe,style_images/emotion_index_mapped_files/train_emo_list.txt/14985.jpg
14986,5,anger,style_images/emotion_index_mapped_files/train_emo_list.txt/14986.jpg
14987,5,anger,style_images/emotion_index_mapped_files/train_emo_list.txt/14987.jpg
14988,3,contentment,style_images/emotion_index_mapped_files/train_emo_list.txt/14988.jpg
14989,1,excitement,style_images/emotion_index_mapped_files/train_emo_list.txt/14989.jpg
14990,0,amusement,style_images/emotion_index_mapped_files/train_emo_list.txt/14990.jpg
14991,0,amusement,style_images/emotion_index_mapped_files/train_emo_list.txt/14991.jpg
14992,7,sadness,style_images/emotion_index_mapped_files/train_emo_list.txt/14992.jpg
14993,0,amusement,style_images/emotion_index_mapped_files/train_emo_list.txt/14993.jpg
14994,0,amusement,style_images/emotion_index_mapped_files/train_emo_list.txt/14994.jpg
14995,1,excitement,style_images/emotion_index_mapped_files/train_emo_list.txt/14995.jpg
14996,3,contentment,style_images/emotion_index_mapped_files/train_emo_list.txt/14996.jpg
14997,2,awe,style_images/emotion_index_mapped_files/train_emo_list.txt/14997.jpg
14998,3,contentment,style_images/emotion_index_mapped_files/train_emo_list.txt/14998.jpg
14999,3,contentment,style_images/emotion_index_mapped_files/train_emo_list.txt/14999.jpg
15000,5,anger,style_images/emotion_index_mapped_files/train_emo_list.txt/15000.jpg
15001,3,contentment,style_images/emotion_index_mapped_files/train_emo_list.txt/15001.jpg
15002,7,sadness,style_images/emotion_index_mapped_files/train_emo_list.txt/15002.jpg
15003,3,contentment,style_images/emotion_index_mapped_files/train_emo_list.txt/15003.jpg
15004,7,sadness,style_images/emotion_index_mapped_files/train_emo_list.txt/15004.jpg
15005,3,contentment,style_images/emotion_index_mapped_files/train_emo_list.txt/15005.jpg
15006,0,amusement,style_images/emotion_index_mapped_files/train_emo_list.txt/15006.jpg
15007,2,awe,style_images/emotion_index_mapped_files/train_emo_list.txt/15007.jpg
15008,7,sadness,style_images/emotion_index_mapped_files/train_emo_list.txt/15008.jpg
15009,0,amusement,style_images/emotion_index_mapped_files/train_emo_list.txt/15009.jpg
15010,7,sadness,style_images/emotion_index_mapped_files/train_emo_list.txt/15010.jpg
15011,3,contentment,style_images/emotion_index_mapped_files/train_emo_list.txt/15011.jpg
15012,3,contentment,style_images/emotion_index_mapped_files/train_emo_list.txt/15012.jpg
15013,7,sadness,style_images/emotion_index_mapped_files/train_emo_list.txt/15013.jpg
15014,2,awe,style_images/emotion_index_mapped_files/train_emo_list.txt/15014.jpg
15015,3,contentment,style_images/emotion_index_mapped_files/train_emo_list.txt/15015.jpg
15016,3,contentment,style_images/emotion_index_mapped_files/train_emo_list.txt/15016.jpg
15017,2,awe,style_images/emotion_index_mapped_files/train_emo_list.txt/15017.jpg
15018,1,excitement,style_images/emotion_index_mapped_files/train_emo_list.txt/15018.jpg
15019,2,awe,style_images/emotion_index_mapped_files/train_emo_list.txt/15019.jpg
15020,5,anger,style_images/emotion_index_mapped_files/train_emo_list.txt/15020.jpg
15021,1,excitement,style_images/emotion_index_mapped_files/train_emo_list.txt/15021.jpg
15022,2,awe,style_images/emotion_index_mapped_files/train_emo_list.txt/15022.jpg
15023,0,amusement,style_images/emotion_index_mapped_files/train_emo_list.txt/15023.jpg
15024,5,anger,style_images/emotion_index_mapped_files/train_emo_list.txt/15024.jpg
15025,4,disgust,style_images/emotion_index_mapped_files/train_emo_list.txt/15025.jpg
15026,1,excitement,style_images/emotion_index_mapped_files/train_emo_list.txt/15026.jpg
15027,3,contentment,style_images/emotion_index_mapped_files/train_emo_list.txt/15027.jpg
15028,7,sadness,style_images/emotion_index_mapped_files/train_emo_list.txt/15028.jpg
15029,0,amusement,style_images/emotion_index_mapped_files/train_emo_list.txt/15029.jpg
15030,0,amusement,style_images/emotion_index_mapped_files/train_emo_list.txt/15030.jpg
15031,3,contentment,style_images/emotion_index_mapped_files/train_emo_list.txt/15031.jpg
15032,0,amusement,style_images/emotion_index_mapped_files/train_emo_list.txt/15032.jpg
15033,0,amusement,style_images/emotion_index_mapped_files/train_emo_list.txt/15033.jpg
15034,2,awe,style_images/emotion_index_mapped_files/train_emo_list.txt/15034.jpg
15035,3,contentment,style_images/emotion_index_mapped_files/train_emo_list.txt/15035.jpg
15036,7,sadness,style_images/emotion_index_mapped_files/train_emo_list.txt/15036.jpg
15037,2,awe,style_images/emotion_index_mapped_files/train_emo_list.txt/15037.jpg
15038,3,contentment,style_images/emotion_index_mapped_files/train_emo_list.txt/15038.jpg
15039,4,disgust,style_images/emotion_index_mapped_files/train_emo_list.txt/15039.jpg
15040,7,sadness,style_images/emotion_index_mapped_files/train_emo_list.txt/15040.jpg
15041,4,disgust,style_images/emotion_index_mapped_files/train_emo_list.txt/15041.jpg
15042,3,contentment,style_images/emotion_index_mapped_files/train_emo_list.txt/15042.jpg
15043,0,amusement,style_images/emotion_index_mapped_files/train_emo_list.txt/15043.jpg
15044,5,anger,style_images/emotion_index_mapped_files/train_emo_list.txt/15044.jpg
15045,3,contentment,style_images/emotion_index_mapped_files/train_emo_list.txt/15045.jpg
15046,1,excitement,style_images/emotion_index_mapped_files/train_emo_list.txt/15046.jpg
15047,4,disgust,style_images/emotion_index_mapped_files/train_emo_list.txt/15047.jpg
15048,7,sadness,style_images/emotion_index_mapped_files/train_emo_list.txt/15048.jpg
15049,3,contentment,style_images/emotion_index_mapped_files/train_emo_list.txt/15049.jpg
15050,7,sadness,style_images/emotion_index_mapped_files/train_emo_list.txt/15050.jpg
15051,0,amusement,style_images/emotion_index_mapped_files/train_emo_list.txt/15051.jpg
15052,2,awe,style_images/emotion_index_mapped_files/train_emo_list.txt/15052.jpg
15053,0,amusement,style_images/emotion_index_mapped_files/train_emo_list.txt/15053.jpg
15054,0,amusement,style_images/emotion_index_mapped_files/train_emo_list.txt/15054.jpg
15055,6,fear,style_images/emotion_index_mapped_files/train_emo_list.txt/15055.jpg
15056,1,excitement,style_images/emotion_index_mapped_files/train_emo_list.txt/15056.jpg
15057,3,contentment,style_images/emotion_index_mapped_files/train_emo_list.txt/15057.jpg
15058,7,sadness,style_images/emotion_index_mapped_files/train_emo_list.txt/15058.jpg
15059,2,awe,style_images/emotion_index_mapped_files/train_emo_list.txt/15059.jpg
15060,3,contentment,style_images/emotion_index_mapped_files/train_emo_list.txt/15060.jpg
15061,1,excitement,style_images/emotion_index_mapped_files/train_emo_list.txt/15061.jpg
15062,2,awe,style_images/emotion_index_mapped_files/train_emo_list.txt/15062.jpg
15063,3,contentment,style_images/emotion_index_mapped_files/train_emo_list.txt/15063.jpg
15064,3,contentment,style_images/emotion_index_mapped_files/train_emo_list.txt/15064.jpg
15065,3,contentment,style_images/emotion_index_mapped_files/train_emo_list.txt/15065.jpg
15066,1,excitement,style_images/emotion_index_mapped_files/train_emo_list.txt/15066.jpg
15067,3,contentment,style_images/emotion_index_mapped_files/train_emo_list.txt/15067.jpg
15068,6,fear,style_images/emotion_index_mapped_files/train_emo_list.txt/15068.jpg
15069,4,disgust,style_images/emotion_index_mapped_files/train_emo_list.txt/15069.jpg
15070,4,disgust,style_images/emotion_index_mapped_files/train_emo_list.txt/15070.jpg
15071,0,amusement,style_images/emotion_index_mapped_files/train_emo_list.txt/15071.jpg
15072,1,excitement,style_images/emotion_index_mapped_files/train_emo_list.txt/15072.jpg
15073,1,excitement,style_images/emotion_index_mapped_files/train_emo_list.txt/15073.jpg
15074,3,contentment,style_images/emotion_index_mapped_files/train_emo_list.txt/15074.jpg
15075,1,excitement,style_images/emotion_index_mapped_files/train_emo_list.txt/15075.jpg
15076,2,awe,style_images/emotion_index_mapped_files/train_emo_list.txt/15076.jpg
15077,6,fear,style_images/emotion_index_mapped_files/train_emo_list.txt/15077.jpg
15078,7,sadness,style_images/emotion_index_mapped_files/train_emo_list.txt/15078.jpg
15079,1,excitement,style_images/emotion_index_mapped_files/train_emo_list.txt/15079.jpg
15080,6,fear,style_images/emotion_index_mapped_files/train_emo_list.txt/15080.jpg
15081,7,sadness,style_images/emotion_index_mapped_files/train_emo_list.txt/15081.jpg
15082,1,excitement,style_images/emotion_index_mapped_files/train_emo_list.txt/15082.jpg
15083,3,contentment,style_images/emotion_index_mapped_files/train_emo_list.txt/15083.jpg
15084,7,sadness,style_images/emotion_index_mapped_files/train_emo_list.txt/15084.jpg
15085,2,awe,style_images/emotion_index_mapped_files/train_emo_list.txt/15085.jpg
15086,2,awe,style_images/emotion_index_mapped_files/train_emo_list.txt/15086.jpg
15087,2,awe,style_images/emotion_index_mapped_files/train_emo_list.txt/15087.jpg
15088,1,excitement,style_images/emotion_index_mapped_files/train_emo_list.txt/15088.jpg
15089,0,amusement,style_images/emotion_index_mapped_files/train_emo_list.txt/15089.jpg
15090,3,contentment,style_images/emotion_index_mapped_files/train_emo_list.txt/15090.jpg
15091,3,contentment,style_images/emotion_index_mapped_files/train_emo_list.txt/15091.jpg
15092,5,anger,style_images/emotion_index_mapped_files/train_emo_list.txt/15092.jpg
15093,0,amusement,style_images/emotion_index_mapped_files/train_emo_list.txt/15093.jpg
15094,1,excitement,style_images/emotion_index_mapped_files/train_emo_list.txt/15094.jpg
15095,3,contentment,style_images/emotion_index_mapped_files/train_emo_list.txt/15095.jpg
15096,5,anger,style_images/emotion_index_mapped_files/train_emo_list.txt/15096.jpg
15097,2,awe,style_images/emotion_index_mapped_files/train_emo_list.txt/15097.jpg
15098,6,fear,style_images/emotion_index_mapped_files/train_emo_list.txt/15098.jpg
15099,1,excitement,style_images/emotion_index_mapped_files/train_emo_list.txt/15099.jpg
15100,2,awe,style_images/emotion_index_mapped_files/train_emo_list.txt/15100.jpg
15101,0,amusement,style_images/emotion_index_mapped_files/train_emo_list.txt/15101.jpg
15102,2,awe,style_images/emotion_index_mapped_files/train_emo_list.txt/15102.jpg
15103,3,contentment,style_images/emotion_index_mapped_files/train_emo_list.txt/15103.jpg
15104,3,contentment,style_images/emotion_index_mapped_files/train_emo_list.txt/15104.jpg
15105,3,contentment,style_images/emotion_index_mapped_files/train_emo_list.txt/15105.jpg
15106,0,amusement,style_images/emotion_index_mapped_files/train_emo_list.txt/15106.jpg
15107,4,disgust,style_images/emotion_index_mapped_files/train_emo_list.txt/15107.jpg
15108,0,amusement,style_images/emotion_index_mapped_files/train_emo_list.txt/15108.jpg
15109,0,amusement,style_images/emotion_index_mapped_files/train_emo_list.txt/15109.jpg
15110,7,sadness,style_images/emotion_index_mapped_files/train_emo_list.txt/15110.jpg
15111,2,awe,style_images/emotion_index_mapped_files/train_emo_list.txt/15111.jpg
15112,0,amusement,style_images/emotion_index_mapped_files/train_emo_list.txt/15112.jpg
15113,3,contentment,style_images/emotion_index_mapped_files/train_emo_list.txt/15113.jpg
15114,7,sadness,style_images/emotion_index_mapped_files/train_emo_list.txt/15114.jpg
15115,3,contentment,style_images/emotion_index_mapped_files/train_emo_list.txt/15115.jpg
15116,3,contentment,style_images/emotion_index_mapped_files/train_emo_list.txt/15116.jpg
15117,1,excitement,style_images/emotion_index_mapped_files/train_emo_list.txt/15117.jpg
15118,0,amusement,style_images/emotion_index_mapped_files/train_emo_list.txt/15118.jpg
15119,0,amusement,style_images/emotion_index_mapped_files/train_emo_list.txt/15119.jpg
15120,0,amusement,style_images/emotion_index_mapped_files/train_emo_list.txt/15120.jpg
15121,0,amusement,style_images/emotion_index_mapped_files/train_emo_list.txt/15121.jpg
15122,3,contentment,style_images/emotion_index_mapped_files/train_emo_list.txt/15122.jpg
15123,3,contentment,style_images/emotion_index_mapped_files/train_emo_list.txt/15123.jpg
15124,7,sadness,style_images/emotion_index_mapped_files/train_emo_list.txt/15124.jpg
15125,4,disgust,style_images/emotion_index_mapped_files/train_emo_list.txt/15125.jpg
15126,3,contentment,style_images/emotion_index_mapped_files/train_emo_list.txt/15126.jpg
15127,3,contentment,style_images/emotion_index_mapped_files/train_emo_list.txt/15127.jpg
15128,3,contentment,style_images/emotion_index_mapped_files/train_emo_list.txt/15128.jpg
15129,3,contentment,style_images/emotion_index_mapped_files/train_emo_list.txt/15129.jpg
15130,0,amusement,style_images/emotion_index_mapped_files/train_emo_list.txt/15130.jpg
15131,3,contentment,style_images/emotion_index_mapped_files/train_emo_list.txt/15131.jpg
15132,3,contentment,style_images/emotion_index_mapped_files/train_emo_list.txt/15132.jpg
15133,2,awe,style_images/emotion_index_mapped_files/train_emo_list.txt/15133.jpg
15134,2,awe,style_images/emotion_index_mapped_files/train_emo_list.txt/15134.jpg
15135,7,sadness,style_images/emotion_index_mapped_files/train_emo_list.txt/15135.jpg
15136,5,anger,style_images/emotion_index_mapped_files/train_emo_list.txt/15136.jpg
15137,0,amusement,style_images/emotion_index_mapped_files/train_emo_list.txt/15137.jpg
15138,2,awe,style_images/emotion_index_mapped_files/train_emo_list.txt/15138.jpg
15139,2,awe,style_images/emotion_index_mapped_files/train_emo_list.txt/15139.jpg
15140,3,contentment,style_images/emotion_index_mapped_files/train_emo_list.txt/15140.jpg
15141,3,contentment,style_images/emotion_index_mapped_files/train_emo_list.txt/15141.jpg
15142,7,sadness,style_images/emotion_index_mapped_files/train_emo_list.txt/15142.jpg
15143,7,sadness,style_images/emotion_index_mapped_files/train_emo_list.txt/15143.jpg
15144,7,sadness,style_images/emotion_index_mapped_files/train_emo_list.txt/15144.jpg
15145,2,awe,style_images/emotion_index_mapped_files/train_emo_list.txt/15145.jpg
15146,0,amusement,style_images/emotion_index_mapped_files/train_emo_list.txt/15146.jpg
15147,0,amusement,style_images/emotion_index_mapped_files/train_emo_list.txt/15147.jpg
15148,1,excitement,style_images/emotion_index_mapped_files/train_emo_list.txt/15148.jpg
15149,3,contentment,style_images/emotion_index_mapped_files/train_emo_list.txt/15149.jpg
15150,0,amusement,style_images/emotion_index_mapped_files/train_emo_list.txt/15150.jpg
15151,2,awe,style_images/emotion_index_mapped_files/train_emo_list.txt/15151.jpg
15152,0,amusement,style_images/emotion_index_mapped_files/train_emo_list.txt/15152.jpg
15153,6,fear,style_images/emotion_index_mapped_files/train_emo_list.txt/15153.jpg
15154,6,fear,style_images/emotion_index_mapped_files/train_emo_list.txt/15154.jpg
15155,0,amusement,style_images/emotion_index_mapped_files/train_emo_list.txt/15155.jpg
15156,3,contentment,style_images/emotion_index_mapped_files/train_emo_list.txt/15156.jpg
15157,2,awe,style_images/emotion_index_mapped_files/train_emo_list.txt/15157.jpg
15158,3,contentment,style_images/emotion_index_mapped_files/train_emo_list.txt/15158.jpg
15159,0,amusement,style_images/emotion_index_mapped_files/train_emo_list.txt/15159.jpg
15160,3,contentment,style_images/emotion_index_mapped_files/train_emo_list.txt/15160.jpg
15161,1,excitement,style_images/emotion_index_mapped_files/train_emo_list.txt/15161.jpg
15162,5,anger,style_images/emotion_index_mapped_files/train_emo_list.txt/15162.jpg
15163,5,anger,style_images/emotion_index_mapped_files/train_emo_list.txt/15163.jpg
15164,1,excitement,style_images/emotion_index_mapped_files/train_emo_list.txt/15164.jpg
15165,2,awe,style_images/emotion_index_mapped_files/train_emo_list.txt/15165.jpg
15166,1,excitement,style_images/emotion_index_mapped_files/train_emo_list.txt/15166.jpg
15167,0,amusement,style_images/emotion_index_mapped_files/train_emo_list.txt/15167.jpg
15168,4,disgust,style_images/emotion_index_mapped_files/train_emo_list.txt/15168.jpg
15169,0,amusement,style_images/emotion_index_mapped_files/train_emo_list.txt/15169.jpg
15170,1,excitement,style_images/emotion_index_mapped_files/train_emo_list.txt/15170.jpg
15171,6,fear,style_images/emotion_index_mapped_files/train_emo_list.txt/15171.jpg
15172,0,amusement,style_images/emotion_index_mapped_files/train_emo_list.txt/15172.jpg
15173,0,amusement,style_images/emotion_index_mapped_files/train_emo_list.txt/15173.jpg
15174,3,contentment,style_images/emotion_index_mapped_files/train_emo_list.txt/15174.jpg
15175,0,amusement,style_images/emotion_index_mapped_files/train_emo_list.txt/15175.jpg
15176,3,contentment,style_images/emotion_index_mapped_files/train_emo_list.txt/15176.jpg
15177,3,contentment,style_images/emotion_index_mapped_files/train_emo_list.txt/15177.jpg
15178,7,sadness,style_images/emotion_index_mapped_files/train_emo_list.txt/15178.jpg
15179,0,amusement,style_images/emotion_index_mapped_files/train_emo_list.txt/15179.jpg
15180,4,disgust,style_images/emotion_index_mapped_files/train_emo_list.txt/15180.jpg
15181,1,excitement,style_images/emotion_index_mapped_files/train_emo_list.txt/15181.jpg
15182,1,excitement,style_images/emotion_index_mapped_files/train_emo_list.txt/15182.jpg
15183,1,excitement,style_images/emotion_index_mapped_files/train_emo_list.txt/15183.jpg
15184,3,contentment,style_images/emotion_index_mapped_files/train_emo_list.txt/15184.jpg
15185,1,excitement,style_images/emotion_index_mapped_files/train_emo_list.txt/15185.jpg
15186,2,awe,style_images/emotion_index_mapped_files/train_emo_list.txt/15186.jpg
15187,1,excitement,style_images/emotion_index_mapped_files/train_emo_list.txt/15187.jpg
15188,1,excitement,style_images/emotion_index_mapped_files/train_emo_list.txt/15188.jpg
15189,0,amusement,style_images/emotion_index_mapped_files/train_emo_list.txt/15189.jpg
15190,3,contentment,style_images/emotion_index_mapped_files/train_emo_list.txt/15190.jpg
15191,4,disgust,style_images/emotion_index_mapped_files/train_emo_list.txt/15191.jpg
15192,5,anger,style_images/emotion_index_mapped_files/train_emo_list.txt/15192.jpg
15193,6,fear,style_images/emotion_index_mapped_files/train_emo_list.txt/15193.jpg
15194,2,awe,style_images/emotion_index_mapped_files/train_emo_list.txt/15194.jpg
15195,0,amusement,style_images/emotion_index_mapped_files/train_emo_list.txt/15195.jpg
15196,0,amusement,style_images/emotion_index_mapped_files/train_emo_list.txt/15196.jpg
15197,2,awe,style_images/emotion_index_mapped_files/train_emo_list.txt/15197.jpg
15198,3,contentment,style_images/emotion_index_mapped_files/train_emo_list.txt/15198.jpg
15199,0,amusement,style_images/emotion_index_mapped_files/train_emo_list.txt/15199.jpg
15200,4,disgust,style_images/emotion_index_mapped_files/train_emo_list.txt/15200.jpg
15201,7,sadness,style_images/emotion_index_mapped_files/train_emo_list.txt/15201.jpg
15202,2,awe,style_images/emotion_index_mapped_files/train_emo_list.txt/15202.jpg
15203,7,sadness,style_images/emotion_index_mapped_files/train_emo_list.txt/15203.jpg
15204,0,amusement,style_images/emotion_index_mapped_files/train_emo_list.txt/15204.jpg
15205,5,anger,style_images/emotion_index_mapped_files/train_emo_list.txt/15205.jpg
15206,2,awe,style_images/emotion_index_mapped_files/train_emo_list.txt/15206.jpg
15207,1,excitement,style_images/emotion_index_mapped_files/train_emo_list.txt/15207.jpg
15208,2,awe,style_images/emotion_index_mapped_files/train_emo_list.txt/15208.jpg
15209,3,contentment,style_images/emotion_index_mapped_files/train_emo_list.txt/15209.jpg
15210,7,sadness,style_images/emotion_index_mapped_files/train_emo_list.txt/15210.jpg
15211,0,amusement,style_images/emotion_index_mapped_files/train_emo_list.txt/15211.jpg
15212,2,awe,style_images/emotion_index_mapped_files/train_emo_list.txt/15212.jpg
15213,5,anger,style_images/emotion_index_mapped_files/train_emo_list.txt/15213.jpg
15214,3,contentment,style_images/emotion_index_mapped_files/train_emo_list.txt/15214.jpg
15215,3,contentment,style_images/emotion_index_mapped_files/train_emo_list.txt/15215.jpg
15216,1,excitement,style_images/emotion_index_mapped_files/train_emo_list.txt/15216.jpg
15217,2,awe,style_images/emotion_index_mapped_files/train_emo_list.txt/15217.jpg
15218,3,contentment,style_images/emotion_index_mapped_files/train_emo_list.txt/15218.jpg
15219,4,disgust,style_images/emotion_index_mapped_files/train_emo_list.txt/15219.jpg
15220,7,sadness,style_images/emotion_index_mapped_files/train_emo_list.txt/15220.jpg
15221,7,sadness,style_images/emotion_index_mapped_files/train_emo_list.txt/15221.jpg
15222,0,amusement,style_images/emotion_index_mapped_files/train_emo_list.txt/15222.jpg
15223,2,awe,style_images/emotion_index_mapped_files/train_emo_list.txt/15223.jpg
15224,1,excitement,style_images/emotion_index_mapped_files/train_emo_list.txt/15224.jpg
15225,0,amusement,style_images/emotion_index_mapped_files/train_emo_list.txt/15225.jpg
15226,1,excitement,style_images/emotion_index_mapped_files/train_emo_list.txt/15226.jpg
15227,0,amusement,style_images/emotion_index_mapped_files/train_emo_list.txt/15227.jpg
15228,1,excitement,style_images/emotion_index_mapped_files/train_emo_list.txt/15228.jpg
15229,7,sadness,style_images/emotion_index_mapped_files/train_emo_list.txt/15229.jpg
15230,1,excitement,style_images/emotion_index_mapped_files/train_emo_list.txt/15230.jpg
15231,7,sadness,style_images/emotion_index_mapped_files/train_emo_list.txt/15231.jpg
15232,2,awe,style_images/emotion_index_mapped_files/train_emo_list.txt/15232.jpg
15233,3,contentment,style_images/emotion_index_mapped_files/train_emo_list.txt/15233.jpg
15234,5,anger,style_images/emotion_index_mapped_files/train_emo_list.txt/15234.jpg
15235,3,contentment,style_images/emotion_index_mapped_files/train_emo_list.txt/15235.jpg
15236,7,sadness,style_images/emotion_index_mapped_files/train_emo_list.txt/15236.jpg
15237,0,amusement,style_images/emotion_index_mapped_files/train_emo_list.txt/15237.jpg
15238,3,contentment,style_images/emotion_index_mapped_files/train_emo_list.txt/15238.jpg
15239,1,excitement,style_images/emotion_index_mapped_files/train_emo_list.txt/15239.jpg
15240,2,awe,style_images/emotion_index_mapped_files/train_emo_list.txt/15240.jpg
15241,3,contentment,style_images/emotion_index_mapped_files/train_emo_list.txt/15241.jpg
15242,0,amusement,style_images/emotion_index_mapped_files/train_emo_list.txt/15242.jpg
15243,1,excitement,style_images/emotion_index_mapped_files/train_emo_list.txt/15243.jpg
15244,3,contentment,style_images/emotion_index_mapped_files/train_emo_list.txt/15244.jpg
15245,5,anger,style_images/emotion_index_mapped_files/train_emo_list.txt/15245.jpg
15246,3,contentment,style_images/emotion_index_mapped_files/train_emo_list.txt/15246.jpg
15247,0,amusement,style_images/emotion_index_mapped_files/train_emo_list.txt/15247.jpg
15248,7,sadness,style_images/emotion_index_mapped_files/train_emo_list.txt/15248.jpg
15249,3,contentment,style_images/emotion_index_mapped_files/train_emo_list.txt/15249.jpg
15250,4,disgust,style_images/emotion_index_mapped_files/train_emo_list.txt/15250.jpg
15251,3,contentment,style_images/emotion_index_mapped_files/train_emo_list.txt/15251.jpg
15252,0,amusement,style_images/emotion_index_mapped_files/train_emo_list.txt/15252.jpg
15253,3,contentment,style_images/emotion_index_mapped_files/train_emo_list.txt/15253.jpg
15254,0,amusement,style_images/emotion_index_mapped_files/train_emo_list.txt/15254.jpg
15255,2,awe,style_images/emotion_index_mapped_files/train_emo_list.txt/15255.jpg
15256,3,contentment,style_images/emotion_index_mapped_files/train_emo_list.txt/15256.jpg
15257,2,awe,style_images/emotion_index_mapped_files/train_emo_list.txt/15257.jpg
15258,2,awe,style_images/emotion_index_mapped_files/train_emo_list.txt/15258.jpg
15259,0,amusement,style_images/emotion_index_mapped_files/train_emo_list.txt/15259.jpg
15260,7,sadness,style_images/emotion_index_mapped_files/train_emo_list.txt/15260.jpg
15261,6,fear,style_images/emotion_index_mapped_files/train_emo_list.txt/15261.jpg
15262,0,amusement,style_images/emotion_index_mapped_files/train_emo_list.txt/15262.jpg
15263,1,excitement,style_images/emotion_index_mapped_files/train_emo_list.txt/15263.jpg
15264,1,excitement,style_images/emotion_index_mapped_files/train_emo_list.txt/15264.jpg
15265,2,awe,style_images/emotion_index_mapped_files/train_emo_list.txt/15265.jpg
15266,4,disgust,style_images/emotion_index_mapped_files/train_emo_list.txt/15266.jpg
15267,0,amusement,style_images/emotion_index_mapped_files/train_emo_list.txt/15267.jpg
15268,3,contentment,style_images/emotion_index_mapped_files/train_emo_list.txt/15268.jpg
15269,4,disgust,style_images/emotion_index_mapped_files/train_emo_list.txt/15269.jpg
15270,3,contentment,style_images/emotion_index_mapped_files/train_emo_list.txt/15270.jpg
15271,7,sadness,style_images/emotion_index_mapped_files/train_emo_list.txt/15271.jpg
15272,2,awe,style_images/emotion_index_mapped_files/train_emo_list.txt/15272.jpg
15273,3,contentment,style_images/emotion_index_mapped_files/train_emo_list.txt/15273.jpg
15274,3,contentment,style_images/emotion_index_mapped_files/train_emo_list.txt/15274.jpg
15275,3,contentment,style_images/emotion_index_mapped_files/train_emo_list.txt/15275.jpg
15276,3,contentment,style_images/emotion_index_mapped_files/train_emo_list.txt/15276.jpg
15277,1,excitement,style_images/emotion_index_mapped_files/train_emo_list.txt/15277.jpg
15278,7,sadness,style_images/emotion_index_mapped_files/train_emo_list.txt/15278.jpg
15279,6,fear,style_images/emotion_index_mapped_files/train_emo_list.txt/15279.jpg
15280,7,sadness,style_images/emotion_index_mapped_files/train_emo_list.txt/15280.jpg
15281,0,amusement,style_images/emotion_index_mapped_files/train_emo_list.txt/15281.jpg
15282,7,sadness,style_images/emotion_index_mapped_files/train_emo_list.txt/15282.jpg
15283,0,amusement,style_images/emotion_index_mapped_files/train_emo_list.txt/15283.jpg
15284,3,contentment,style_images/emotion_index_mapped_files/train_emo_list.txt/15284.jpg
15285,1,excitement,style_images/emotion_index_mapped_files/train_emo_list.txt/15285.jpg
15286,2,awe,style_images/emotion_index_mapped_files/train_emo_list.txt/15286.jpg
15287,1,excitement,style_images/emotion_index_mapped_files/train_emo_list.txt/15287.jpg
15288,0,amusement,style_images/emotion_index_mapped_files/train_emo_list.txt/15288.jpg
15289,3,contentment,style_images/emotion_index_mapped_files/train_emo_list.txt/15289.jpg
15290,1,excitement,style_images/emotion_index_mapped_files/train_emo_list.txt/15290.jpg
15291,4,disgust,style_images/emotion_index_mapped_files/train_emo_list.txt/15291.jpg
15292,3,contentment,style_images/emotion_index_mapped_files/train_emo_list.txt/15292.jpg
15293,3,contentment,style_images/emotion_index_mapped_files/train_emo_list.txt/15293.jpg
15294,3,contentment,style_images/emotion_index_mapped_files/train_emo_list.txt/15294.jpg
15295,1,excitement,style_images/emotion_index_mapped_files/train_emo_list.txt/15295.jpg
15296,0,amusement,style_images/emotion_index_mapped_files/train_emo_list.txt/15296.jpg
15297,0,amusement,style_images/emotion_index_mapped_files/train_emo_list.txt/15297.jpg
15298,5,anger,style_images/emotion_index_mapped_files/train_emo_list.txt/15298.jpg
